x_0,x_1,y
-4.2,3.8000000000000007,1.99202365327708
-5.0,-4.2,1.995199169033666
4.600000000000001,1.4000000000000004,1.7912282744200123
-2.6,-4.6,1.9763571891379264
-4.2,-4.6,1.994568179017028
1.0,1.8000000000000007,1.4130253270247706
-0.1999999999999993,0.6000000000000005,0.116328322276426
1.4000000000000004,2.6000000000000005,1.7720423317701284
3.0,3.4000000000000004,1.9803773116760472
3.4000000000000004,-4.6,1.990343999521172
3.4000000000000004,1.8000000000000007,1.905597760652037
5.0,4.600000000000001,1.996174121804448
5.0,3.0,1.986207433959324
0.6000000000000005,0.2000000000000001,0.116328322276426
2.6000000000000005,3.8000000000000007,1.9738126633979776
1.4000000000000004,-4.2,1.7902533216492302
1.8000000000000007,-4.6,1.910796892918676
4.200000000000001,-4.6,1.994568179017028
3.0,-1.7999999999999998,1.9008302050735508
-0.5999999999999996,-0.5999999999999996,0.2294617563739371
2.6000000000000005,-4.6,1.9763571891379264
-1.7999999999999998,3.4000000000000004,1.905597760652037
-3.4,-3.8,1.987799473781224
1.8000000000000007,0.2000000000000001,0.9146227711142272
3.4000000000000004,3.8000000000000007,1.987799473781224
-3.4,-0.5999999999999996,1.1073033118142352
1.8000000000000007,4.200000000000001,1.9098219401478933
-4.2,-0.5999999999999996,1.1115274913100914
4.200000000000001,2.2,1.9558559606928856
-0.1999999999999993,1.8000000000000007,0.9146227711142272
0.6000000000000005,4.200000000000001,1.111527491310092
-0.5999999999999996,3.4000000000000004,1.1073033118142352
2.6000000000000005,2.2,1.937644970813784
-4.6,0.2000000000000001,0.999369009983362
-3.4,2.6000000000000005,1.971158056871288
-1.0,0.2000000000000001,0.5015974440894568
1.0,0.6000000000000005,0.6147308781869691
-0.1999999999999993,-1.0,0.5015974440894568
2.2,2.6000000000000005,1.937644970813784
-4.6,-0.1999999999999993,0.999369009983362
3.4000000000000004,2.2,1.9516317811970296
1.0,-5.0,1.498402555910543
3.4000000000000004,-3.8,1.987799473781224
4.200000000000001,1.4000000000000004,1.7902533216492302
3.0,0.2000000000000001,0.9894023221382372
4.600000000000001,-1.0,1.4977715658939053
3.0,-4.2,1.9846014911719032
-1.4,-1.0,1.293456708526107
-1.0,4.200000000000001,1.4967966131231227
3.4000000000000004,-3.4,1.985144867254533
-1.4,3.4000000000000004,1.7860291421533736
-3.8,-0.1999999999999993,0.9968244842434136
1.0,1.0,1.0
1.0,-0.1999999999999993,0.5015974440894568
0.6000000000000005,5.0,1.1131334340975123
3.0,5.0,1.986207433959324
-1.0,-2.2,1.4590593475697629
-0.1999999999999993,-5.0,1.0
-3.8,1.4000000000000004,1.788683748680064
-1.0,-2.6,1.478585623244021
-5.0,-2.2,1.957461903480306
-0.5999999999999996,1.8000000000000007,1.027756205211739
4.600000000000001,-2.6,1.9763571891379264
-3.4,5.0,1.99097498953781
-1.4,-3.4,1.7860291421533736
-2.6,0.2000000000000001,0.980183067333478
-4.2,1.4000000000000004,1.7902533216492302
4.200000000000001,-4.2,1.9935932262462457
-1.0,3.8000000000000007,1.495227040153957
3.8000000000000007,1.4000000000000004,1.788683748680064
1.8000000000000007,-5.0,1.9114278829353133
-3.8,5.0,1.9936295960645
1.4000000000000004,-1.4,1.586913417052214
1.0,-3.0,1.4878048780487805
-2.6,1.8000000000000007,1.891610950268792
4.200000000000001,-5.0,1.995199169033666
4.600000000000001,-3.4,1.990343999521172
4.200000000000001,-1.4,1.7902533216492298
5.0,-4.2,1.995199169033666
-3.4,0.2000000000000001,0.9941698777167236
-2.2,3.4000000000000004,1.9516317811970296
1.8000000000000007,-2.6,1.891610950268792
3.4000000000000004,4.600000000000001,1.990343999521172
0.6000000000000005,-4.2,1.111527491310092
-2.6,-3.8,1.9738126633979776
-3.8,-4.2,1.99202365327708
-1.4,-1.4,1.586913417052214
-1.0,1.4000000000000004,1.2934567085261073
-5.0,-3.0,1.986207433959324
-4.2,-3.0,1.9846014911719032
1.0,2.2,1.4590593475697629
3.0,4.200000000000001,1.9846014911719032
-1.0,-0.5999999999999996,0.6147308781869686
-0.5999999999999996,-3.8,1.1099579183409252
-3.0,2.6000000000000005,1.9663905012928016
-4.2,-3.4,1.9893690467503893
-4.6,2.2,1.956830913463668
-3.0,-4.2,1.9846014911719032
0.6000000000000005,3.8000000000000007,1.1099579183409258
4.200000000000001,5.0,1.995199169033666
-5.0,2.6000000000000005,1.976988179154564
3.0,0.6000000000000005,1.1025357562357496
3.4000000000000004,1.4000000000000004,1.786029142153374
3.0,2.2,1.946864225618544
0.6000000000000005,-0.5999999999999996,0.2294617563739378
-4.2,-2.6,1.975382236367144
1.8000000000000007,3.8000000000000007,1.908252367178727
1.0,4.200000000000001,1.4967966131231227
-2.2,-1.0,1.4590593475697629
1.8000000000000007,1.0,1.4130253270247706
1.4000000000000004,1.4000000000000004,1.5869134170522146
-3.4,-0.1999999999999993,0.9941698777167236
5.0,-4.6,1.996174121804448
4.600000000000001,-5.0,1.996174121804448
-4.6,3.8000000000000007,1.992998606047862
-5.0,1.8000000000000007,1.9114278829353133
1.4000000000000004,3.8000000000000007,1.788683748680064
-2.6,3.0,1.9663905012928016
-3.8,-1.4,1.7886837486800635
1.4000000000000004,1.0,1.2934567085261073
4.200000000000001,-2.6,1.975382236367144
-4.6,1.4000000000000004,1.7912282744200123
-3.4,2.2,1.9516317811970296
1.8000000000000007,4.600000000000001,1.910796892918676
-1.0,-3.0,1.4878048780487805
1.0,2.6000000000000005,1.478585623244021
-3.0,3.0,1.975609756097561
0.2000000000000001,4.600000000000001,0.999369009983362
-2.2,2.2,1.9181186951395257
1.0,0.2000000000000001,0.5015974440894568
-2.2,1.0,1.4590593475697629
5.0,4.200000000000001,1.995199169033666
-2.2,3.0,1.946864225618544
5.0,-1.0,1.498402555910543
-0.5999999999999996,2.6000000000000005,1.0933165014309898
3.8000000000000007,3.8000000000000007,1.9904540803079127
3.0,-1.0,1.4878048780487805
-0.5999999999999996,0.2000000000000001,0.1163283222764254
-5.0,-3.8,1.9936295960645
3.8000000000000007,0.2000000000000001,0.9968244842434136
4.200000000000001,-3.0,1.9846014911719032
-5.0,3.8000000000000007,1.9936295960645
2.6000000000000005,-0.1999999999999993,0.980183067333478
0.6000000000000005,-3.4,1.107303311814236
1.8000000000000007,-3.0,1.900830205073551
-3.4,-2.6,1.971158056871288
-2.2,-4.2,1.9558559606928856
4.200000000000001,-0.1999999999999993,0.9983940572125796
5.0,-2.2,1.957461903480306
1.4000000000000004,4.600000000000001,1.7912282744200123
-3.8,-1.0,1.495227040153957
-4.2,-1.0,1.4967966131231227
4.600000000000001,-4.2,1.994568179017028
-2.6,3.8000000000000007,1.9738126633979776
0.2000000000000001,-3.0,0.9894023221382372
3.4000000000000004,-4.2,1.9893690467503893
0.2000000000000001,0.6000000000000005,0.116328322276426
-2.6,-0.5999999999999996,1.0933165014309898
1.4000000000000004,-0.1999999999999993,0.7950541526155641
1.0,-4.2,1.4967966131231227
-1.7999999999999998,3.8000000000000007,1.908252367178727
0.6000000000000005,1.4000000000000004,0.9081875867130764
4.200000000000001,0.6000000000000005,1.111527491310092
-2.2,-3.8,1.9542863877237195
2.6000000000000005,-1.0,1.478585623244021
-4.6,-0.5999999999999996,1.112502444080874
-1.7999999999999998,1.0,1.4130253270247704
1.4000000000000004,-3.0,1.7812615865748878
-0.1999999999999993,4.600000000000001,0.999369009983362
-3.4,1.4000000000000004,1.786029142153374
-1.0,-5.0,1.498402555910543
2.6000000000000005,4.200000000000001,1.975382236367144
0.2000000000000001,-0.5999999999999996,0.1163283222764254
-4.6,2.6000000000000005,1.9763571891379264
-3.8,-1.7999999999999998,1.908252367178727
0.2000000000000001,2.6000000000000005,0.980183067333478
1.0,4.600000000000001,1.4977715658939053
-3.4,3.8000000000000007,1.987799473781224
3.4000000000000004,3.4000000000000004,1.985144867254533
1.8000000000000007,0.6000000000000005,1.0277562052117395
3.8000000000000007,3.0,1.9830319182027367
1.4000000000000004,-5.0,1.7918592644366504
-4.6,-1.0,1.4977715658939053
3.8000000000000007,-0.5999999999999996,1.1099579183409252
-4.2,2.2,1.9558559606928856
5.0,-3.4,1.99097498953781
1.8000000000000007,2.6000000000000005,1.891610950268792
-3.4,-4.6,1.990343999521172
3.8000000000000007,-0.1999999999999993,0.9968244842434136
3.0,-2.6,1.9663905012928016
2.6000000000000005,-0.5999999999999996,1.0933165014309898
-3.8,-3.4,1.987799473781224
4.200000000000001,4.200000000000001,1.9935932262462457
-3.8,2.6000000000000005,1.9738126633979776
2.6000000000000005,-1.7999999999999998,1.891610950268792
-4.6,-5.0,1.996174121804448
-4.6,4.600000000000001,1.9955431317878105
1.4000000000000004,3.4000000000000004,1.786029142153374
3.0,3.8000000000000007,1.9830319182027367
-0.1999999999999993,3.8000000000000007,0.9968244842434136
5.0,0.2000000000000001,1.0
1.8000000000000007,-1.0,1.4130253270247706
0.2000000000000001,-5.0,1.0
-0.5999999999999996,4.200000000000001,1.1115274913100914
4.600000000000001,-1.4,1.7912282744200123
-2.6,-1.0,1.478585623244021
3.0,-3.8,1.9830319182027367
-3.4,-2.2,1.9516317811970296
-5.0,-2.6,1.976988179154564
-0.1999999999999993,-0.5999999999999996,0.1163283222764254
2.2,-3.8,1.9542863877237195
-1.0,0.6000000000000005,0.6147308781869691
-3.0,-3.0,1.975609756097561
-0.1999999999999993,-4.6,0.999369009983362
-4.6,-2.6,1.9763571891379264
-1.4,-4.2,1.7902533216492298
-0.5999999999999996,-4.6,1.112502444080874
2.2,-2.6,1.937644970813784
0.2000000000000001,-4.2,0.9983940572125796
-3.0,-2.2,1.946864225618544
4.600000000000001,4.200000000000001,1.994568179017028
2.6000000000000005,3.0,1.9663905012928016
3.8000000000000007,1.0,1.495227040153957
-2.2,1.4000000000000004,1.75251605609587
5.0,3.4000000000000004,1.99097498953781
-4.2,1.8000000000000007,1.9098219401478933
-1.4,5.0,1.79185926443665
0.2000000000000001,-2.2,0.9606567916592196
-5.0,3.0,1.986207433959324
-1.4,1.4000000000000004,1.586913417052214
1.0,-2.2,1.4590593475697629
-0.5999999999999996,1.0,0.6147308781869686
3.4000000000000004,-5.0,1.99097498953781
-4.6,5.0,1.996174121804448
-1.4,-4.6,1.7912282744200123
-2.6,-2.6,1.9571712464880424
1.0,-1.4,1.293456708526107
-1.4,-3.8,1.7886837486800635
0.6000000000000005,-1.7999999999999998,1.0277562052117395
0.2000000000000001,-0.1999999999999993,0.0031948881789137
-4.2,4.200000000000001,1.9935932262462457
-4.6,0.6000000000000005,1.1125024440808744
-5.0,1.0,1.498402555910543
2.2,2.2,1.9181186951395257
-2.2,-2.6,1.937644970813784
1.0,3.0,1.4878048780487805
-0.1999999999999993,-1.4,0.7950541526155638
3.8000000000000007,-4.6,1.992998606047862
5.0,-1.7999999999999998,1.9114278829353133
-3.0,1.4000000000000004,1.7812615865748878
3.0,-0.1999999999999993,0.9894023221382372
5.0,3.8000000000000007,1.9936295960645
5.0,5.0,1.996805111821086
1.8000000000000007,-1.4,1.7064820355508774
-0.5999999999999996,-5.0,1.1131334340975116
-3.4,-3.0,1.9803773116760472
3.4000000000000004,-1.7999999999999998,1.905597760652037
-0.1999999999999993,-3.0,0.9894023221382372
-4.2,5.0,1.995199169033666
-3.8,1.0,1.495227040153957
4.600000000000001,0.2000000000000001,0.999369009983362
3.4000000000000004,2.6000000000000005,1.971158056871288
-4.2,3.0,1.9846014911719032
-0.5999999999999996,-2.2,1.073790225756731
-2.6,4.200000000000001,1.975382236367144
-5.0,0.6000000000000005,1.1131334340975123
-2.2,-4.6,1.956830913463668
-5.0,0.2000000000000001,1.0
-4.6,-4.6,1.9955431317878105
4.200000000000001,4.600000000000001,1.994568179017028
4.600000000000001,-2.2,1.956830913463668
-1.0,4.600000000000001,1.4977715658939053
0.6000000000000005,2.2,1.073790225756732
2.6000000000000005,3.4000000000000004,1.971158056871288
3.4000000000000004,-3.0,1.9803773116760472
-1.4,2.6000000000000005,1.7720423317701282
-1.7999999999999998,1.8000000000000007,1.8260506540495407
4.200000000000001,2.6000000000000005,1.975382236367144
-0.1999999999999993,2.2,0.9606567916592196
-0.5999999999999996,-3.4,1.1073033118142352
-5.0,-0.1999999999999993,1.0
2.6000000000000005,-3.0,1.9663905012928016
3.8000000000000007,0.6000000000000005,1.1099579183409258
-1.7999999999999998,-3.8,1.908252367178727
-0.1999999999999993,1.4000000000000004,0.7950541526155641
5.0,-5.0,1.996805111821086
-1.4,-5.0,1.79185926443665
-1.0,-0.1999999999999993,0.5015974440894568
-3.0,5.0,1.986207433959324
-1.0,-3.4,1.4925724336272668
-0.5999999999999996,0.6000000000000005,0.2294617563739378
-1.7999999999999998,-2.2,1.8720846745945328
-4.6,-1.7999999999999998,1.910796892918676
-3.0,-0.1999999999999993,0.9894023221382372
5.0,-3.0,1.986207433959324
1.8000000000000007,3.4000000000000004,1.905597760652037
-3.0,-1.4,1.7812615865748875
0.6000000000000005,-2.2,1.073790225756732
2.2,-1.4,1.7525160560958697
0.2000000000000001,-3.4,0.9941698777167236
3.8000000000000007,4.600000000000001,1.992998606047862
-4.6,-3.8,1.992998606047862
-5.0,3.4000000000000004,1.99097498953781
2.2,-1.7999999999999998,1.8720846745945328
-0.1999999999999993,-2.6,0.980183067333478
1.4000000000000004,5.0,1.7918592644366504
4.200000000000001,0.2000000000000001,0.9983940572125796
-4.2,1.0,1.4967966131231227
-4.6,-4.2,1.994568179017028
4.600000000000001,-1.7999999999999998,1.910796892918676
3.0,1.0,1.4878048780487805
4.600000000000001,5.0,1.996174121804448
-4.6,4.200000000000001,1.994568179017028
0.6000000000000005,-3.0,1.1025357562357496
-3.8,-0.5999999999999996,1.1099579183409252
-2.2,4.200000000000001,1.9558559606928856
4.600000000000001,3.4000000000000004,1.990343999521172
-3.8,4.600000000000001,1.992998606047862
3.8000000000000007,-4.2,1.99202365327708
-1.0,-1.7999999999999998,1.4130253270247704
0.6000000000000005,-3.8,1.1099579183409258
0.2000000000000001,-2.6,0.980183067333478
2.6000000000000005,-2.6,1.9571712464880424
0.6000000000000005,-1.4,0.9081875867130762
-1.0,5.0,1.498402555910543
2.2,-3.0,1.946864225618544
-3.0,-1.7999999999999998,1.9008302050735508
0.6000000000000005,-0.1999999999999993,0.116328322276426
4.200000000000001,3.8000000000000007,1.99202365327708
4.200000000000001,1.8000000000000007,1.9098219401478933
-1.4,1.0,1.293456708526107
1.0,-3.4,1.4925724336272668
0.6000000000000005,1.8000000000000007,1.0277562052117395
-0.5999999999999996,-1.0,0.6147308781869686
5.0,-3.8,1.9936295960645
-0.5999999999999996,-1.7999999999999998,1.0277562052117388
1.8000000000000007,3.0,1.900830205073551
2.6000000000000005,4.600000000000001,1.9763571891379264
3.4000000000000004,-0.5999999999999996,1.1073033118142352
-1.0,-1.4,1.293456708526107
-0.5999999999999996,-4.2,1.1115274913100914
-2.2,-2.2,1.9181186951395257
-0.1999999999999993,-4.2,0.9983940572125796
3.4000000000000004,-2.2,1.9516317811970296
-3.8,3.8000000000000007,1.9904540803079127
2.2,-4.2,1.9558559606928856
-5.0,-3.4,1.99097498953781
1.0,3.4000000000000004,1.4925724336272668
-0.1999999999999993,-0.1999999999999993,0.0031948881789136
4.200000000000001,-3.4,1.9893690467503893
-1.4,-0.5999999999999996,0.9081875867130756
-0.5999999999999996,3.0,1.1025357562357492
2.6000000000000005,-2.2,1.937644970813784
-4.2,4.600000000000001,1.994568179017028
-2.6,2.6000000000000005,1.9571712464880424
-4.6,1.0,1.4977715658939053
2.2,-0.1999999999999993,0.9606567916592196
-1.0,3.4000000000000004,1.4925724336272668
-3.8,1.8000000000000007,1.908252367178727
1.4000000000000004,3.0,1.7812615865748878
3.8000000000000007,-1.4,1.7886837486800635
-2.2,-3.0,1.946864225618544
2.6000000000000005,2.6000000000000005,1.9571712464880424
1.4000000000000004,-1.7999999999999998,1.7064820355508776
2.2,-3.4,1.9516317811970296
4.600000000000001,-4.6,1.9955431317878105
2.2,-1.0,1.4590593475697629
3.8000000000000007,-3.4,1.987799473781224
-3.0,4.200000000000001,1.9846014911719032
-1.4,-2.6,1.7720423317701282
-2.6,-3.0,1.9663905012928016
1.0,3.8000000000000007,1.495227040153957
4.600000000000001,-0.1999999999999993,0.999369009983362
-1.4,4.200000000000001,1.7902533216492298
3.4000000000000004,-2.6,1.971158056871288
-0.5999999999999996,3.8000000000000007,1.1099579183409252
1.8000000000000007,-4.2,1.9098219401478933
-2.2,0.6000000000000005,1.073790225756732
-1.7999999999999998,-4.6,1.910796892918676
-1.7999999999999998,1.4000000000000004,1.7064820355508776
5.0,-2.6,1.976988179154564
2.6000000000000005,0.6000000000000005,1.0933165014309902
2.2,-5.0,1.957461903480306
-4.2,0.2000000000000001,0.9983940572125796
3.8000000000000007,2.6000000000000005,1.9738126633979776
-2.6,2.2,1.937644970813784
-3.4,3.4000000000000004,1.985144867254533
-1.7999999999999998,-2.6,1.891610950268792
-1.4,-1.7999999999999998,1.7064820355508772
-4.2,-4.2,1.9935932262462457
-1.0,-4.6,1.4977715658939053
-0.1999999999999993,5.0,1.0
-4.2,-1.4,1.7902533216492298
1.4000000000000004,-2.6,1.7720423317701284
1.8000000000000007,1.8000000000000007,1.826050654049541
-0.5999999999999996,5.0,1.1131334340975116
-1.7999999999999998,2.2,1.8720846745945328
-4.2,2.6000000000000005,1.975382236367144
-3.4,1.8000000000000007,1.905597760652037
-3.4,4.200000000000001,1.9893690467503893
-1.7999999999999998,-5.0,1.9114278829353133
4.600000000000001,2.6000000000000005,1.9763571891379264
-0.5999999999999996,-1.4,0.9081875867130756
4.200000000000001,-3.8,1.99202365327708
0.2000000000000001,1.0,0.5015974440894568
3.4000000000000004,0.2000000000000001,0.9941698777167236
2.6000000000000005,0.2000000000000001,0.980183067333478
3.0,-2.2,1.946864225618544
-2.6,1.4000000000000004,1.7720423317701284
-1.0,1.8000000000000007,1.4130253270247706
4.200000000000001,1.0,1.4967966131231227
1.4000000000000004,-3.8,1.788683748680064
3.8000000000000007,-1.0,1.495227040153957
1.8000000000000007,-2.2,1.8720846745945328
-1.4,0.6000000000000005,0.9081875867130762
-0.1999999999999993,-3.4,0.9941698777167236
-2.2,2.6000000000000005,1.937644970813784
-2.6,5.0,1.976988179154564
-1.7999999999999998,4.200000000000001,1.9098219401478933
2.6000000000000005,1.8000000000000007,1.891610950268792
0.6000000000000005,-2.6,1.0933165014309902
-1.4,-2.2,1.7525160560958697
3.8000000000000007,-2.2,1.9542863877237195
-3.0,1.0,1.4878048780487805
-1.7999999999999998,-1.4,1.7064820355508772
2.2,0.2000000000000001,0.9606567916592196
-1.4,2.2,1.7525160560958697
-4.6,3.4000000000000004,1.990343999521172
-2.2,-1.7999999999999998,1.8720846745945328
2.2,-0.5999999999999996,1.073790225756731
0.2000000000000001,2.2,0.9606567916592196
0.2000000000000001,3.0,0.9894023221382372
2.6000000000000005,1.0,1.478585623244021
3.8000000000000007,-5.0,1.9936295960645
0.2000000000000001,4.200000000000001,0.9983940572125796
5.0,2.6000000000000005,1.976988179154564
-3.0,-2.6,1.9663905012928016
-2.6,-5.0,1.976988179154564
3.4000000000000004,-1.0,1.4925724336272668
0.6000000000000005,-1.0,0.6147308781869691
-4.6,-2.2,1.956830913463668
3.0,2.6000000000000005,1.9663905012928016
1.4000000000000004,4.200000000000001,1.7902533216492302
2.6000000000000005,-3.8,1.9738126633979776
-2.2,-5.0,1.957461903480306
2.6000000000000005,-4.2,1.975382236367144
-5.0,-5.0,1.996805111821086
-2.6,-0.1999999999999993,0.980183067333478
4.600000000000001,1.0,1.4977715658939053
1.4000000000000004,0.6000000000000005,0.9081875867130764
3.0,1.8000000000000007,1.900830205073551
2.2,3.4000000000000004,1.9516317811970296
3.0,-1.4,1.7812615865748875
-2.6,-3.4,1.971158056871288
3.8000000000000007,-1.7999999999999998,1.908252367178727
3.0,-3.0,1.975609756097561
-2.6,4.600000000000001,1.9763571891379264
3.8000000000000007,1.8000000000000007,1.908252367178727
2.6000000000000005,-3.4,1.971158056871288
-3.8,-2.6,1.9738126633979776
5.0,1.0,1.498402555910543
-0.1999999999999993,2.6000000000000005,0.980183067333478
3.0,-5.0,1.986207433959324
0.2000000000000001,-4.6,0.999369009983362
1.0,1.4000000000000004,1.2934567085261073
-3.8,-4.6,1.992998606047862
-3.8,-2.2,1.9542863877237195
-4.6,-3.0,1.9855764439426853
3.8000000000000007,5.0,1.9936295960645
2.2,5.0,1.957461903480306
3.4000000000000004,5.0,1.99097498953781
-5.0,-1.4,1.79185926443665
-2.6,1.0,1.478585623244021
2.2,1.4000000000000004,1.75251605609587
-1.7999999999999998,-3.0,1.9008302050735508
1.8000000000000007,-0.5999999999999996,1.027756205211739
-1.4,-0.1999999999999993,0.7950541526155638
1.0,-2.6,1.478585623244021
1.8000000000000007,-3.4,1.905597760652037
4.600000000000001,1.8000000000000007,1.910796892918676
-3.0,0.6000000000000005,1.1025357562357496
-1.0,-4.2,1.4967966131231227
1.4000000000000004,-2.2,1.75251605609587
-2.6,-2.2,1.937644970813784
-2.6,-1.4,1.7720423317701282
-1.7999999999999998,-4.2,1.9098219401478933
0.2000000000000001,-1.7999999999999998,0.9146227711142272
-1.0,-1.0,1.0
5.0,1.8000000000000007,1.9114278829353133
0.2000000000000001,3.8000000000000007,0.9968244842434136
0.2000000000000001,1.8000000000000007,0.9146227711142272
3.0,1.4000000000000004,1.7812615865748878
-0.1999999999999993,3.4000000000000004,0.9941698777167236
3.0,4.600000000000001,1.9855764439426853
-3.8,2.2,1.9542863877237195
0.6000000000000005,2.6000000000000005,1.0933165014309902
1.4000000000000004,-0.5999999999999996,0.908187586713076
1.0,-1.7999999999999998,1.4130253270247704
5.0,2.2,1.957461903480306
3.4000000000000004,0.6000000000000005,1.107303311814236
4.200000000000001,-1.7999999999999998,1.9098219401478933
-3.8,-5.0,1.9936295960645
3.8000000000000007,3.4000000000000004,1.987799473781224
-3.4,-1.0,1.4925724336272668
2.2,1.0,1.4590593475697629
-3.0,2.2,1.946864225618544
3.0,-3.4,1.9803773116760472
3.8000000000000007,4.200000000000001,1.99202365327708
-4.6,3.0,1.9855764439426853
-4.2,-0.1999999999999993,0.9983940572125796
0.2000000000000001,-3.8,0.9968244842434136
-2.2,3.8000000000000007,1.9542863877237195
-1.4,3.8000000000000007,1.7886837486800635
-0.5999999999999996,-2.6,1.0933165014309898
-4.6,1.8000000000000007,1.910796892918676
-0.1999999999999993,3.0,0.9894023221382372
3.0,-0.5999999999999996,1.1025357562357492
-3.0,-5.0,1.986207433959324
-1.0,1.0,1.0
1.8000000000000007,2.2,1.8720846745945328
4.200000000000001,-2.2,1.9558559606928856
-3.0,0.2000000000000001,0.9894023221382372
-1.4,0.2000000000000001,0.7950541526155638
-2.2,-0.1999999999999993,0.9606567916592196
-5.0,-1.0,1.498402555910543
-0.5999999999999996,1.4000000000000004,0.908187586713076
2.2,3.8000000000000007,1.9542863877237195
-1.0,-3.8,1.495227040153957
-3.4,-5.0,1.99097498953781
0.6000000000000005,3.0,1.1025357562357496
-3.0,3.8000000000000007,1.9830319182027367
-3.4,-3.4,1.985144867254533
4.600000000000001,3.8000000000000007,1.992998606047862
-5.0,2.2,1.957461903480306
4.600000000000001,-0.5999999999999996,1.112502444080874
-3.0,-3.8,1.9830319182027367
1.8000000000000007,-3.8,1.908252367178727
4.600000000000001,-3.8,1.992998606047862
-3.0,-1.0,1.4878048780487805
-0.5999999999999996,-3.0,1.1025357562357492
-0.5999999999999996,-0.1999999999999993,0.1163283222764254
-3.8,3.0,1.9830319182027367
5.0,-0.5999999999999996,1.1131334340975116
