x_0,y
76.78353000000061,0.0213134218936417
76.88815000000614,0.0230414327053957
77.79403000000457,0.0207307669055715
77.82154000000446,0.0170571941028531
77.89502000000357,0.0193241648744606
78.77294000000256,0.0199884373787428
78.77386000000115,0.0194942121880144
78.79369000000588,0.0193475243362844
79.72759000000224,0.0089540069568302
79.7775099999999,0.0155655246344258
80.76448000000528,0.0163112941560521
80.78074000000197,0.0209420859482294
80.79321000000346,0.0152504896655009
81.81982000000426,0.0160599421016325
81.8347500000018,0.0124824014315965
81.85349000000133,0.0187212127819485
81.8544000000038,0.0121319663639531
82.82256000000052,0.0131002905936928
82.8443000000043,0.0097091036655126
82.88122000000294,0.0094043230943986
83.8764599999995,0.0044666901724179
84.84468000000197,0.0089757141019847
84.84559000000445,0.011306102116028
84.87746999999945,0.0098441620129662
85.84227000000101,0.0109612254137331
85.88573000000179,0.0054424281593901
85.90538000000379,0.0048610352666726
86.70883000000322,0.0041812524691272
86.7404600000009,0.0042180454198768
86.75446000000375,0.0084578287424068
